note_id,seller_id,seller_name,goods_id,bridge_type,total_imp,total_clk,total_gv,total_buy,total_dgmv,gpm,ctr1_pct,good_click_quality_score,low_bad_market_score,model_sincerity_score,model_sincerity_level,creation_level,aigc_score,first_img_aesthetic_level,first_img_beauty_level,first_img_quality_level,first_img_definition_level,note_unfriendly_score,neg_emotion_score,spam_level,audit_level,ces_score_td,fans_num,publish_days,tob_b_level_30d,tob_seller_period_level,cover_url,note_quality_level,purchase_intent_score,rk_low_bad,rk_good_click,rk_sincerity,algo_quality_rank,tier,rn_in_tier
6a190271000000000803298a,649bfca2f608270001fb540c,Caillie凯莉的小酒馆的店,697b0deb9814200001af06cc,goods_seller,1300,55,39,3,12275.0,9442.307692307691,4.23076923076923,0.702322,0.875478,40.1740608215332,中,B,0.178059,中,低,中,中,,,正常,2,14.0,16163,16,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320o3noh3le105o92fdb0bq7p53oeh70?imageView2/2/w/540/format/jpg/q/75,2,0.93603515625,0.33095037224516377,0.36251350591299975,0.22232582922605568,0.30526323579473974,优秀,1
6a12979f000000003601875e,649bfca2f608270001fb540c,Caillie凯莉的小酒馆的店,69297b2301312b00017871b6,goods_seller,4303,323,165,9,32861.34,7636.844062282128,7.50639089007669,0.718587,0.805014,40.1740608215332,中,B,0.137965,中,中,中,中,,,正常,2,7.0,16163,21,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k0320gjq89elk105o92fdb0bq7pobpe5lg?imageView2/2/w/540/format/jpg/q/75,2,0.625,0.060010656720394295,0.2790210618237793,0.22232582922605568,0.18711918259007643,优秀,2
6a05864b00000000380214e3,662f4a306cc6f90001eb7726,宜谷磨方旗舰店,69fd7fb73599c000012782e0,goods_seller,4262,180,78,45,17229.0,4042.4683247301737,4.22336931018301,0.745508,0.893502,-3.4645633697509766,中,B,0.043487,低,低,高,中,,,正常,2,127.0,10868,31,B3,成长期,http://sns-img-qn.xhscdn.com/1040g0083205299ghjq6g5pd8s3522lhp2lgdd9o?imageView2/2/w/540/format/jpg/q/75,1,0.958984375,0.5118408004381096,0.16410609357192546,0.7721607980699495,0.48270256402666156,优秀,3
6a0958200000000006020cd1,659d244a60b4ac00010229ee,杯中兽小酒铺的店,69dd19a02a1f2000016bdee4,goods_seller,2913,114,65,3,11198.000000000002,3844.146927566084,3.91349124613800,0.701735,0.884213,36.45841598510742,中,B,0.10143,中,中,高,中,,,正常,4,2.0,2610,28,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k03208q0kudls3g5n6qr6qkniiv7k155u8?imageView2/2/w/540/format/jpg/q/75,2,0.9580078125,0.40990630966653346,0.36572532303183697,0.26968903097849417,0.3484402212256215,优秀,4
6a0410c00000000007011964,66f3bf3f72275e00155475c7,兔吉酒太甜的店,69f81dca0511b500019107e9,goods_seller,3830,176,230,5,12151.0,3172.584856396867,4.59530026109661,0.730773,0.884922,35.32285690307617,中,B,0.349411,中,中,中,中,,,正常,2,25.0,1676,32,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o3203l8lb1hm105pb850h86aajh2geoso?imageView2/2/w/540/format/jpg/q/75,2,0.8095703125,0.4172328049376138,0.22274765774166333,0.28117460740346045,0.3070516900275792,优秀,5
698d9b9a000000002802231f,6321c9b80ae2230001cbcd22,如愿L老茶铺的店,64ce3ea80fb0d000018e3e1f,goods_seller,4465,233,165,3,10523.0,2356.7749160134376,5.21836506159015,0.71582,0.889333,52.7763786315918,高,B,0.083117,中,中,中,中,,,正常,2,117.0,14227,121,B3,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031sfvdhsk5c005n7ekgf4lufkk2b9dpo?imageView2/2/w/540/format/jpg/q/75,2,0.90771484375,0.46409277267143256,0.2923419623166526,0.11131092461850421,0.28924855320219645,优秀,6
6a252871000000001702c1dd,6549fcfe43e89d0001bcfe7c,阅后即饮AngeShare的店,6a25233d1efaab0001dae469,goods_seller,5469,874,765,3,10847.880000000001,1983.5216675809108,15.98098372645822,0.756647,0.92501,82.86096954345703,高,B,0.143056,低,低,中,中,,,正常,4,163.0,2125,7,B3,成长期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k83213v043a7kb05od5tnv41jkknav5gr8?imageView2/2/w/540/format/jpg/q/75,2,0.505859375,0.9474564480558886,0.12657075618311797,0.009295028343916049,0.36110741086097425,优秀,7
688b6d11000000000403d1b4,63205b896c7ba8000125a68e,燕鸣春燕窝工厂旗舰店,670f57ccc42e3d0001f4541e,goods_seller,5995,585,265,4,10165.0,1695.57964970809,9.75813177648040,0.779612,0.848367,10.758713722229004,中,B,0.0482,低,低,中,中,,,正常,4,204.0,8509,318,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31ledbiar58k04al2dsmubbo5d1nlmd0?imageView2/2/w/540/format/jpg/q/75,2,0.958984375,0.16734751269185796,0.0663676864556044,0.6053313203972589,0.27968217318157373,优秀,8
6a141dcf000000003502b6c1,6225b991417a3a0001981050,酒零后根据地的店,6784a30bf825240001512a2a,goods_seller,8371,486,227,1,10197.0,1218.1340341655716,5.80575797395771,0.731864,0.922334,51.30328369140625,高,B,0.07087,中,低,中,中,,,正常,4,67.0,94624,19,B6,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320jab7e55c105n980pblgpnsmvubv30?imageView2/2/w/540/format/jpg/q/75,1,0.94384765625,0.9187647084942943,0.21772271805574056,0.1171425188342732,0.417876648461436,优秀,9
677768650000000013018247,62ff6d8b6c7ba80001250a7a,葡小皮的店,66f2681036d7c200018d9b92,goods_seller,20694,919,762,32,13990.64,676.0722914854547,4.44090074417706,0.708601,0.879357,72.49688720703125,高,B,0.065724,中,低,中,低,,,正常,2,4551.0,82615,527,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031f7advmklu0047k66aahghpnfmsr72o?imageView2/2/w/540/format/jpg/q/75,2,0.927734375,0.3649112680017169,0.32858961265781567,0.023170966357325753,0.23889061567228612,优秀,10
69b921310000000021038df5,62ff6d8b6c7ba80001250a7a,葡小皮的店,67fcb3f02a334f00010d6ae7,goods_seller,17711,873,453,16,11954.34,674.96696967986,4.92914008243465,0.723265,0.897804,72.49688720703125,高,B,0.241704,中,低,中,中,,,正常,2,655.0,82615,89,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31tqfc39l7u1047k66aahghpnair03l8?imageView2/2/w/540/format/jpg/q/75,2,0.88525390625,0.5642067403756494,0.256279324482335,0.023170966357325753,0.2812190104051034,优秀,11
6a0e83b80000000035021c4c,6225b991417a3a0001981050,酒零后根据地的店,69e1ff8757d5bd00011fc0b1,goods_seller,24655,1215,429,25,15727.519999999999,637.9038734536605,4.92800648955587,0.747708,0.92758,51.30328369140625,高,B,0.139062,中,低,中,低,,,正常,4,126.0,94624,24,B6,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k0320drn2l35i005n980pblgpnspvmpepg?imageView2/2/w/540/format/jpg/q/75,2,0.9267578125,0.9678078238088895,0.15622456078030875,0.1171425188342732,0.4137249678078238,优秀,12
692be813000000001e0277c1,6613e159f0b53500018cd02b,札萨旗舰店,67dd0de321ffb300012c1f05,goods_seller,17581,3415,2044,228,11014.270000000002,626.48711677379,19.42437859052386,0.702002,0.889126,41.690799713134766,中,B,0.090155,中,低,中,中,,,正常,4,3205.0,130099,196,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g00831pfkosgv2c5041q5191sg5hcd64s3dg?imageView2/2/w/540/format/jpg/q/75,1,0.8115234375,0.4619688290928467,0.3643118274795376,0.20578571111407132,0.34402212256215187,优秀,13
688347aa00000000170351eb,62ff6d8b6c7ba80001250a7a,葡小皮的店,68832a80ebefca0001076da0,goods_seller,71721,4682,1780,108,33587.75,468.3112338087868,6.52807406477880,0.74083,0.872631,72.49688720703125,高,B,0.057186,中,中,中,中,,,正常,2,18724.0,82615,324,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31kbr7e1jia1047k66aahghpn9obp8n0?imageView2/2/w/540/format/jpg/q/75,2,0.94287109375,0.3080162218966002,0.18174888622470878,0.023170966357325753,0.17097869149287825,优秀,14
6a0c41c5000000003700d55d,65e57cddbf7fb600014b21bf,阿莹麦茶的店,68f0fae1d3eed20001743ac4,goods_seller,33795,2500,1155,62,14999.710000000003,443.8440597721557,7.39754401538689,0.671653,0.907456,46.373329162597656,中,B,0.086082,中,中,中,中,,,正常,2,267.0,101410,26,B6,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320bl675h5e105ova9gt9gui6uof90r8?imageView2/2/w/540/format/jpg/q/75,2,0.96044921875,0.6933972736556991,0.5501901928570372,0.15430783120938976,0.46596509924070867,优秀,15
6a14297c0000000006032362,620e11934a9f4d000123b28f,HolidayWine假日酒馆的店,69d219949fe19c000139dbce,goods_seller,65764,2869,1344,89,28588.539999999997,434.7141293108691,4.36256918678912,0.739955,0.703111,91.15003204345703,高,B,0.088405,中,中,中,中,,,正常,4,268.0,65427,20,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g008320jc1cdcme0g400sfed3355c4msqi0o?imageView2/2/w/540/format/jpg/q/75,2,0.94140625,0.0068676642541035775,0.1852271213534035,0.0024865680920030196,0.06486045123317002,优秀,16
6a1aa7eb000000003701eaf7,62ff6d8b6c7ba80001250a7a,葡小皮的店,6a18105b818cb80001d18a7d,goods_seller,69651,3362,2858,174,28668.239999999998,411.5983977258043,4.82692280082124,0.661893,0.840259,72.49688720703125,高,B,0.151996,中,中,中,中,,,正常,2,407.0,82615,14,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320pn5j4k6o1047k66aahghpntve4sn0?imageView2/2/w/540/format/jpg/q/75,2,0.8642578125,0.13777511359767922,0.6184598078830129,0.023170966357325753,0.25980196261267263,优秀,17
6a117acd000000003503199b,65e57cddbf7fb600014b21bf,阿莹麦茶的店,6a0f3502fd49560001f81a60,goods_seller,34749,4097,1973,71,12665.21,364.47696336585227,11.79026734582290,0.694361,0.912202,46.373329162597656,中,B,0.085377,中,低,中,中,,,正常,4,145.0,101410,22,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg320g8pttulc705ova9gt9gui6qqj1fm0?imageView2/2/w/540/format/jpg/q/75,1,0.9580078125,0.7670174503796456,0.40670929354824387,0.15430783120938976,0.44267819171242645,优秀,18
69f17a0a000000003700e862,5c274148eb90b93684d73b21,极盏旗舰店,69b2196fcdd36c0001ae4f29,goods_seller,35452,118,943,126,12909.36,364.1362969649103,0.33284440934221,0.743159,0.896977,27.186037063598633,中,B,0.100789,中,中,高,中,,,正常,2,163.0,26567,46,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031vhgc3mikc005n354rik9iav94i3pdo?imageView2/2/w/540/format/jpg/q/75,2,0.9208984375,0.5545416870180424,0.17288308689667423,0.37428770184864496,0.36723749192112054,优秀,19
695e052f000000002203206e,6825da050ea9880015bb2271,上海国际饭店蝴蝶酥专购店的店,68285b8d82d86e0001719429,goods_seller,90440,13116,4356,272,32002.230000000003,353.8503980539585,14.50243255196816,0.75175,0.906703,39.57172775268555,中,B,0.102862,中,低,中,中,0.050257248739744055,0.034482758620689655,正常,4,1335.0,9714,158,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831r1gc22vg0005q15r7njjh5agfvqhp8?imageView2/2/w/540/format/jpg/q/75,1,0.5146484375,0.682148513239495,0.1428888592868878,0.2292156949809807,0.35141768916912114,优秀,20
690c02a500000000040127ac,628b5d55d6b4360001958de1,富临行鱼胶滋补的店,690b3f4f7071920001c0ef7f,goods_seller,30377,3396,1518,19,10582.71,348.3790367712414,11.17951081410278,0.686628,0.805306,48.04304504394531,中,B,0.084619,中,中,高,中,0.05467410251190982,0.041237113402061855,正常,2,1306.0,19965,220,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k031ohddnrlmg0049tm9gag8p8hmbme6mg?imageView2/2/w/540/format/jpg/q/75,1,0.87158203125,0.06047688823764486,0.45197075322291785,0.13898879564258543,0.21714547903438275,优秀,21
697c8862000000001a028332,64fc06cc5b50f70001d93a83,内蒙老赵的店,68a08d9e16b0c8000172584e,goods_seller,44750,4719,2165,182,15314.660000000002,342.2270391061453,10.54525139664804,0.661449,0.864658,34.60084915161133,中,B,0.048293,中,中,中,中,,,正常,2,11561.0,123078,135,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g00831rv9qa5aim005p7pa89gibr9kkufuvg?imageView2/2/w/540/format/jpg/q/75,1,0.939453125,0.2512025812944955,0.6217382295043145,0.287146811124432,0.38669587397441396,优秀,22
67de7603000000001b03935a,64c9c0c213d4fb0001ad7d8a,IMINT旗舰店,67038e8194f7580001e18993,goods_seller,54978,200,758,182,18405.63,334.78173087416786,0.36378187638692,0.639364,0.810787,18.754539489746094,中,B,0.092913,中,低,中,中,,,正常,2,17124.0,10538,449,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31fau08245s005n30bkr4699tugml9f0?imageView2/2/w/540/format/jpg/q/75,2,0.95947265625,0.06883205304678597,0.7749581871734529,0.49001672513061884,0.44460232178361925,优秀,23
6a190e4a0000000007022072,64a2a16de916d0000181cd86,兔总的葡萄酒买手店的店,681db43180956a00014bb9b7,goods_seller,31361,2219,578,28,10478.91,334.1382608972928,7.07566722999904,0.733073,0.824666,43.1324577331543,中,B,0.130973,中,中,高,中,,,正常,2,64.0,8030,16,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320o569iule705ovsrf5jq95udhktrb8?imageView2/2/w/540/format/jpg/q/75,2,0.9560546875,0.09508162751802021,0.2128975918772109,0.1830809762739961,0.1636867318897424,优秀,24
68b55cf4000000001b034a22,637df39580e3750001657093,胡子叔的餐盘的店,68b553affba5440001ec1d11,goods_seller,31108,1794,1013,68,10244.799999999997,329.3300758647293,5.76700527195577,0.723909,0.89575,16.59491729736328,中,B,0.329847,中,中,中,中,,,正常,2,800.0,105995,286,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31lspnlhal2805n7ieo2lnifgslggm7o?imageView2/2/w/540/format/jpg/q/75,2,0.96044921875,0.539230051951512,0.2531859153678789,0.5215206547962642,0.4379788740385517,优秀,25
6962385d000000000a02a7eb,66a1b6b8a6d8460016697971,食葡专卖店,696f215f26bf6e0001739e1b,goods_seller,40394,3743,479,31,13008.68,322.0448581472496,9.26622765757291,0.76098,0.858564,25.319459915161133,中,B,0.167635,低,低,中,中,,,正常,2,3435.0,8452,155,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k031r5j375e72005oaai3mnuifk8ne95io?imageView2/2/w/540/format/jpg/q/75,2,0.1571044921875,0.21528055296538046,0.11318325118778029,0.4028610334058582,0.2437749458530063,优秀,26
67c86a030000000029032613,66794f0001336c0001b9b7e6,健哥甄选陈皮的店,67aacb49f4fe14000189fb86,goods_seller,36113,5501,1625,103,11614.09,321.6041314761997,15.23274167197408,0.74954,0.919333,62.23263168334961,高,B,0.08716,中,中,中,中,0.05187711965679471,0.062021857923497264,正常,2,19604.0,12670,466,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31et2hutlm6005nm37qj08pl2avnbmb0?imageView2/2/w/540/format/jpg/q/75,2,0.62841796875,0.878809407515948,0.14997853854920593,0.05857495966727351,0.36245430191080913,优秀,27
6a22acec000000003502ff39,66a1b6b8a6d8460016697971,食葡专卖店,696f215f26bf6e0001739e1b,goods_seller,37126,977,313,23,11287.0,304.0187469697786,2.63157894736842,0.654916,0.896022,78.07746124267578,高,B,0.117097,中,中,中,中,,,正常,2,130.0,22403,9,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k03211dr36l740g5plbj8nne2k661hqi1o?imageView2/2/w/540/format/jpg/q/75,1,0.96044921875,0.5426564835782899,0.667917351212942,0.015955478590352706,0.40884310446052813,优秀,28
6a1021c800000000070222c8,64a52f59a16b9b00013bd62f,阿飞的甜蜜的店,67270f9451e3a2000106180b,goods_seller,81482,7583,2105,84,23747.21,291.4411771925088,9.30634986868265,0.742681,0.922392,43.362674713134766,中,B,0.217547,中,中,高,中,,,正常,2,434.0,22097,23,B5,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg320fe48v45m7046odjtt35asi6r17c38?imageView2/2/w/540/format/jpg/q/75,2,0.947265625,0.9194825570208546,0.17468140846321212,0.18069061468555275,0.42495152672320646,优秀,29
6a0d15ac000000000803de6e,6763b5706190b600159cb67c,失重森林旗舰店,69fad8328c2c2300012f06c6,goods_seller,49789,387,870,141,14276.17,286.7334150113479,0.77728012211533,0.65069,0.818622,16.573904037475586,中,B,0.116423,中,中,中,中,0.05128748220752696,0.04081632653061224,正常,2,374.0,7083,25,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o320cetm42lk105oci0a58cfid6c42c10?imageView2/2/w/540/format/jpg/q/75,1,0.95361328125,0.08217515504048073,0.6986294273492888,0.5243772479019582,0.43506061009724256,优秀,30
6a0e7434000000000702d4be,5a260bb077e3082948679c69,养瑞和旗舰店,6711d47f56c6a60001c93d89,goods_seller,80128,1210,1446,251,22431.15,279.9414686501597,1.51008386581470,0.752459,0.922464,24.458223342895508,中,B,0.06709,中,中,高,中,,,正常,2,404.0,22958,24,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g008320dpspn3m20045hegc4vila460ueel0?imageView2/2/w/540/format/jpg/q/75,1,0.1063232421875,0.9203780175539866,0.1405725027011826,0.41394698281603837,0.4916325010237359,优秀,31
6a06d8d60000000036003afd,637df39580e3750001657093,胡子叔的餐盘的店,69fd460098ac430001056722,goods_seller,37271,1264,708,60,10011.769999999999,268.6209117007861,3.39137667355316,0.716744,0.83139,16.59491729736328,中,B,0.145826,中,低,中,中,,,正常,2,71.0,105995,30,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k03206c379r5k005n7ieo2lnifgat2s0og?imageView2/2/w/540/format/jpg/q/75,2,0.94970703125,0.11162174563000458,0.28799046815564733,0.5215206547962642,0.3070442895273054,优秀,32
67fcaaea000000001d0028f7,64f57047a5c63e000149558c,新疆尼勒克黑蜂蜂蜜的店,6765290b5677c9000130f2ce,goods_seller,42693,1538,1122,75,11199.869999999997,262.3350432155153,3.60246410418570,0.643087,0.900178,49.57783126831055,高,B,0.062447,中,低,中,中,,,正常,2,3381.0,67803,426,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31g8e3f2816e05nikfbu087h76de5k0o?imageView2/2/w/540/format/jpg/q/75,1,0.95947265625,0.5939863534774951,0.7508843597827213,0.12787324423131002,0.4909146524971755,优秀,33
6a1a9a5b000000003503a45e,637df39580e3750001657093,胡子叔的餐盘的店,69e07718933b0300013c2b21,goods_seller,39015,2218,1107,89,10077.489999999996,258.2978341663462,5.68499295142894,0.728718,0.903556,16.59491729736328,中,B,0.069871,中,中,中,中,,,正常,2,145.0,105995,14,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k0320plg9jk5i005n7ieo2lnifggp504o0?imageView2/2/w/540/format/jpg/q/75,2,0.958984375,0.6379379246037032,0.231650459571067,0.5215206547962642,0.46370301299034483,优秀,34
69edb027000000003503858a,663e408a51bdb1000162586e,阿方家的店,69de2815cfc3750001ae4de0,goods_seller,52041,3483,1304,35,12922.63,248.31632751100094,6.69279990776503,0.766627,0.922498,53.39432144165039,高,B,0.207293,中,中,中,中,,,正常,2,460.0,34211,49,B6,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31vdprj78hm1048he2g5j70kma734uio?imageView2/2/w/540/format/jpg/q/75,2,0.95703125,0.9208220475704157,0.09733137960126105,0.1096680135577165,0.37594048024313115,优秀,35
69fca98b0000000035023f3a,6108aea4f1dc3b0001596c73,白房子咖啡的店,6a12e796859c5f0001bef720,goods_seller,60941,6652,2238,58,14876.89,244.1195582612691,10.91547562396416,0.723437,0.888157,54.67173767089844,高,B,0.113622,中,低,高,中,,,正常,4,542.0,142601,31,B6,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k832045a19748d04a7jurmgggu5igpv3c8?imageView2/2/w/540/format/jpg/q/75,1,0.958984375,0.4513787132010124,0.2554800704527626,0.10011396770421681,0.2689909171193306,优秀,36
69e2da5a00000000220251a2,5a260bb077e3082948679c69,养瑞和旗舰店,6711d47f56c6a60001c93d89,goods_seller,74435,760,1881,219,18077.25,242.8595418821791,1.02102505541748,0.697521,0.886164,24.458223342895508,中,B,0.065359,中,低,中,中,,,正常,2,1371.0,22958,57,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31v1vns5qigf045hegc4vila4jvd4c0o?imageView2/2/w/540/format/jpg/q/75,2,0.1656494140625,0.4294732323905096,0.3888962893891627,0.41394698281603837,0.41077216819857015,优秀,37
69fbcf5f0000000035033020,6108aea4f1dc3b0001596c73,白房子咖啡的店,69fbcd7f213e270001fb1c1a,goods_seller,48123,2535,1192,28,11636.210000000001,241.80142551378762,5.26775138707063,0.687659,0.907588,54.67173767089844,高,B,0.108011,中,中,中,中,,,正常,4,259.0,142601,38,B6,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831vrj9cu354904a7jurmgggu5ob5tdjo?imageView2/2/w/540/format/jpg/q/75,1,0.9580078125,0.6955360182348327,0.44585053949646997,0.10011396770421681,0.41383350847850653,优秀,38
6a1ba293000000003502a3b1,6108aea4f1dc3b0001596c73,白房子咖啡的店,69fbcd7f213e270001fb1c1a,goods_seller,121276,8476,3724,103,28343.12,233.70757610739142,6.98901678815264,0.681457,0.9089,54.67173767089844,高,B,0.075189,中,中,中,中,,,正常,4,279.0,142601,14,B6,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k0320qiidp05e404a7jurmgggu5ras3ceo?imageView2/2/w/540/format/jpg/q/75,0,0.96044921875,0.715339756967571,0.4842813374184095,0.10011396770421681,0.43324502069673243,优秀,39
6819c2d4000000002101864d,637df39580e3750001657093,胡子叔的餐盘的店,642a33ba4b147c00011897e0,goods_seller,61384,6845,1659,100,14104.039999999999,229.76736608888308,11.15111429688518,0.759099,0.902948,16.59491729736328,中,B,0.649491,中,中,中,中,,,正常,2,4333.0,105995,404,B5,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31h4r7hlu420g5n7ieo2lnifg3tbv3m8?imageView2/2/w/540/format/jpg/q/75,1,0.91748046875,0.6301451978153724,0.11900004440300165,0.5215206547962642,0.4235552990048794,优秀,40
6a0d0e0d000000003701d095,65e57cddbf7fb600014b21bf,阿莹麦茶的店,69f682a015602900018f68f7,goods_seller,45156,2563,1384,117,10303.61,228.17809371955,5.67587917441757,0.69755,0.892759,46.373329162597656,中,B,0.202905,中,中,中,中,,,正常,2,177.0,101410,25,B6,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k0320ce40hilc005ova9gt9gui6mooq1pg?imageView2/2/w/540/format/jpg/q/75,1,0.93505859375,0.5030342051122656,0.3887778813847816,0.15430783120938976,0.34870663923547895,优秀,41
69ddf82d0000000021006269,65e57cddbf7fb600014b21bf,阿莹麦茶的店,696e4ab13db79c00019ba1a2,goods_seller,54661,2174,1280,185,12117.440000000002,221.68346718867204,3.97724154333071,0.692641,0.912321,46.373329162597656,中,B,0.068631,中,低,中,中,,,正常,2,302.0,101410,61,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g00831uuene47hu005ova9gt9gui644530l8?imageView2/2/w/540/format/jpg/q/75,1,0.431396484375,0.7691783964596006,0.4161671328981839,0.15430783120938976,0.4465511201890581,优秀,42
6a03d3fa0000000006037597,64794b0b937a2b0001591324,禹鸿物予YHOWU的店,67f4e5f604afe30001db45c0,goods_seller,110350,10868,2322,57,23943.289999999997,216.97589487992747,9.84866334390575,0.731061,0.903708,24.951244354248047,中,B,0.087983,中,中,高,中,,,正常,2,630.0,16047,32,B4,成长期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k03203dp1knis105ovj87v51tgfja8j2pg?imageView2/2/w/540/format/jpg/q/75,2,0.96044921875,0.6399286591773604,0.22148957269511418,0.407885973091781,0.42310140165475185,优秀,43
67c6b942000000001201cc3e,65098134f13b150001070dcf,修哲 SHOWZE的店,67c144ff4a593600016d9a59,goods_seller,47443,97,1750,109,10244.599999999999,215.93491136732496,0.20445587336383,0.729608,0.904278,65.80403900146484,高,B,0.117487,中,低,中,中,,,正常,2,5309.0,36385,467,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g00831hs38mf93i0g4a1fs4pqal4ibup1fjg?imageView2/2/w/540/format/jpg/q/75,2,0.9560546875,0.647484569956929,0.2276467889229312,0.041487204535026564,0.3055395211382956,优秀,44
6a0718e0000000003701e2f0,66de9b426283a200162e969d,韩要强现烤坚果的店,66dee783f63d3900013b7837,goods_seller,116579,5479,3629,531,25095.84,215.26895924651953,4.69981729127888,0.715471,0.858323,45.658180236816406,中,B,0.291624,中,中,中,中,,,正常,4,585.0,56069,30,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g0083206jmajt5s005nfo2etg82c79piecj8?imageView2/2/w/540/format/jpg/q/75,2,0.9462890625,0.21399286591773603,0.2940588783801785,0.16204875449580391,0.2233668329312395,优秀,45
6a0b0bde00000000070211b6,64a52f59a16b9b00013bd62f,阿飞的甜蜜的店,69f77a8f213e270001971dc1,goods_seller,102936,6697,1603,89,20866.189999999995,202.71032486205016,6.50598430092485,0.802176,0.936055,43.362674713134766,中,B,0.110704,中,中,中,中,,,正常,2,620.0,22097,27,B5,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg320af77otlm7046odjtt35asidojs1sg?imageView2/2/w/540/format/jpg/q/75,2,0.95263671875,0.9970027973891035,0.03059366813196572,0.18069061468555275,0.40276236006887395,优秀,46
69cf2a2f00000000230233f0,5c274148eb90b93684d73b21,极盏旗舰店,665839e8a29a700001a3ec7c,goods_seller,64323,2225,791,116,12864.68,200.00124372308505,3.45910483030953,0.673096,0.872746,27.186037063598633,中,B,0.056976,中,中,高,中,,,正常,2,248.0,26567,72,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k031ug04i3s1m105n354rik9iavpp7aql8?imageView2/2/w/540/format/jpg/q/75,2,0.9208984375,0.3088968814291846,0.5403475274928585,0.37428770184864496,0.4078440369235627,优秀,47
6a1e79b3000000002103c344,61cd1ed6f64538000105d341,夏夏食养的店,6a1e7875cd75c3000180548b,goods_seller,50495,3634,2262,136,10056.699999999999,199.16229329636593,7.19675215367858,0.770328,0.891625,24.933147430419922,中,B,0.142997,中,中,高,中,0.04657336440868676,0.1875,正常,4,235.0,310827,12,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k8320t49phm7a704a35031h22f3sgcs6t8?imageView2/2/w/540/format/jpg/q/75,2,0.9541015625,0.4895652946139159,0.08769592824474934,0.40818939360300754,0.3284835388205576,优秀,48
6a2255ae000000003601b0c2,6678d55c0047b40001a41b9d,DailySeeds&Co种子世界的店,6a0a796fa0ff6f0001715423,goods_seller,62780,6353,2495,180,12374.009999999997,197.10114686205793,10.11946479770628,0.697899,0.914262,76.61597442626953,高,B,0.211247,中,低,高,中,,,正常,2,1210.0,18256,9,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg321170k2kno705pfp9iu1hvaefra99v8?imageView2/2/w/540/format/jpg/q/75,1,0.9140625,0.7998238680934832,0.3869499578171484,0.017028551130056392,0.4012674590135626,优秀,49
